age,income,credit_score,loan_amount,active_loans,app_usage_frequency,engagement_score,migrated,loan_status_Ongoing,loan_status_Paid
49,130219,777,22873,2,29,14,0,True,False
40,30033,489,38664,2,5,85,0,False,True
50,98324,783,2293,0,23,76,0,True,False
43,40689,835,23443,1,1,46,0,False,True
39,134756,722,40725,0,10,5,0,True,False
56,112134,432,19595,1,18,66,0,False,True
23,128016,354,10740,4,27,22,0,False,False
47,120239,809,13559,4,22,70,0,False,False
63,25066,840,43741,3,8,2,0,False,True
39,139159,709,40044,3,20,29,0,True,False
43,70246,510,22747,3,3,61,0,False,True
51,32533,592,41920,3,19,71,0,False,False
60,105639,414,8973,2,19,16,0,True,False
55,95152,558,16333,3,2,64,0,False,True
53,136581,421,31129,3,17,97,0,False,True
55,140828,598,1037,3,16,97,0,True,False
21,84658,680,39758,1,21,14,0,False,True
34,63498,800,33311,3,10,43,0,False,False
53,134028,596,39206,0,21,76,0,False,False
55,36772,661,49503,3,16,43,0,True,False
25,114385,762,29207,3,5,70,0,False,True
58,74036,737,44624,2,20,55,0,False,True
61,83531,426,34241,3,3,76,0,False,False
31,144159,496,1058,1,28,31,0,True,False
22,37940,520,3636,4,3,76,0,True,False
64,143027,390,31635,3,2,74,0,True,False
37,41932,710,15834,3,21,40,0,False,False
59,120305,307,16577,3,4,27,0,False,False
40,81827,843,28190,2,22,52,0,True,False
34,86431,767,8296,4,18,7,0,True,False
52,49648,619,22383,2,2,46,0,False,True
54,137947,693,46438,2,24,33,0,False,True
45,57966,568,25660,2,6,91,0,True,False
27,52777,490,43493,1,3,8,0,False,False
55,149661,360,3674,4,21,5,0,False,False
49,57567,737,49564,1,3,61,0,False,True
42,140259,563,44833,1,27,72,0,True,False
61,42174,394,23820,4,2,60,0,False,False
63,67598,769,20504,1,3,85,0,False,False
33,149711,813,26666,4,17,24,0,False,False
33,84199,493,44794,3,14,7,0,False,False
21,38798,781,3076,2,7,61,0,False,True
56,90364,635,38555,1,22,83,0,False,False
24,42558,734,33406,4,21,95,0,False,False
57,86084,495,41262,0,6,36,0,True,False
64,69237,548,26784,1,8,27,0,True,False
60,90497,797,22125,1,19,29,0,False,True
33,25178,511,24216,4,19,87,0,False,True
58,141932,765,3581,0,12,20,0,False,True
44,111006,520,16600,0,5,70,0,False,True
39,42118,572,31284,3,5,76,0,False,False
21,47616,453,21171,1,14,76,0,True,False
58,25798,548,26091,2,27,3,0,False,False
25,32601,578,15333,1,17,39,0,False,False
36,50363,739,31535,2,16,99,0,False,False
44,27795,575,24487,2,4,83,0,True,False
47,122462,813,11404,4,25,45,0,False,True
21,70264,387,44934,1,8,68,0,False,True
54,127892,804,34700,4,3,31,0,True,False
56,97833,540,19047,3,21,38,0,True,False
24,28084,535,42516,2,5,97,0,False,True
20,120865,427,16577,0,23,6,0,False,False
59,101646,802,25298,2,24,8,0,False,True
31,25731,499,16015,3,25,28,0,True,False
55,26129,842,26568,2,7,15,0,False,True
64,53022,801,49876,4,18,95,0,False,True
42,26605,791,27204,1,24,8,0,False,True
50,102506,320,32748,0,8,54,0,True,False
30,134241,533,27267,4,11,6,0,True,False
29,69130,715,22236,1,29,29,0,False,True
22,54265,447,33615,0,14,34,0,False,True
33,57330,328,2104,3,18,7,0,False,False
35,93469,660,18654,2,13,40,0,False,False
29,40187,607,46704,0,6,74,0,False,True
48,50791,461,43369,3,13,13,0,True,False
29,115436,360,4646,1,26,62,0,False,False
31,95610,424,22471,0,1,86,0,False,True
49,137341,755,26906,3,11,85,0,False,False
60,116962,370,22107,1,7,65,0,False,False
20,64867,765,48728,4,10,41,1,False,False
24,141178,542,15878,2,2,42,0,True,False
39,25893,789,10145,3,16,66,0,False,True
27,124694,520,24042,4,5,93,0,True,False
62,44773,772,19226,1,16,11,0,True,False
31,29239,832,3802,0,23,50,0,False,False
20,45863,793,25119,2,26,71,0,False,True
39,76415,381,28185,1,16,35,0,False,False
47,93968,821,7105,3,27,94,0,True,False
62,125675,311,3749,2,15,80,0,True,False
56,85430,562,43949,4,9,79,0,False,True
56,144000,748,35129,2,1,20,0,True,False
31,26515,491,25512,4,9,28,0,True,False
56,122206,413,37541,1,11,37,0,False,True
63,139210,325,14495,0,5,3,0,False,False
47,129630,798,3064,2,6,93,0,False,True
34,39605,807,31078,0,8,59,0,True,False
25,81240,844,31011,0,15,73,0,False,True
63,30586,361,6616,2,27,27,0,False,False
39,126221,528,8975,2,16,32,0,True,False
33,145419,334,11960,0,18,48,0,False,False
21,147374,755,28992,3,12,46,0,False,False
28,139205,801,22387,3,23,95,0,False,True
56,56186,324,16324,2,28,47,0,False,False
39,51928,331,7243,0,4,90,0,False,True
45,123264,311,33628,0,25,40,0,False,True
48,108087,618,10560,1,22,3,0,False,False
20,147990,300,48452,0,16,75,0,False,True
54,112029,734,42098,3,23,29,0,False,True
25,45711,435,5923,1,11,91,0,False,False
56,79962,495,40235,3,22,58,0,True,False
24,45039,432,22325,4,27,50,0,False,True
52,61561,385,28949,2,24,10,0,False,True
33,100483,775,23821,4,22,61,0,False,False
31,122871,623,7076,2,7,99,0,False,True
61,106395,479,23032,3,24,61,0,False,False
39,113658,815,9001,3,15,23,0,True,False
43,26577,474,16303,4,17,6,0,True,False
62,132792,320,17457,2,15,75,0,False,False
53,53350,404,42443,2,10,60,0,True,False
44,141908,742,13303,1,28,27,0,False,False
48,132468,348,16128,0,4,55,0,False,True
58,58798,827,19280,1,22,31,0,True,False
50,122434,444,40427,3,17,30,0,False,True
62,106417,639,32644,4,4,67,0,False,True
42,35785,653,39014,2,22,13,0,False,False
63,97227,374,7967,1,23,59,0,True,False
57,143680,618,7661,4,29,54,0,True,False
39,86957,386,13416,4,22,21,0,False,True
42,90431,341,1510,0,11,43,0,False,True
64,42297,392,42382,2,4,11,0,False,False
35,96894,806,36200,4,12,67,0,True,False
61,141869,828,2906,2,29,38,1,False,False
27,88772,564,26534,1,23,95,0,False,False
40,44581,591,49322,4,10,24,0,False,False
20,80192,763,17448,4,14,51,0,True,False
27,26462,396,38696,1,18,76,0,False,False
48,89173,394,5710,2,6,61,0,True,False
51,40511,625,45308,2,5,46,0,False,False
57,101106,373,39892,4,2,43,0,False,True
24,73665,635,41605,1,25,27,0,False,False
41,69414,367,16583,3,13,85,0,False,False
53,106010,376,18184,2,23,89,0,True,False
20,97573,507,25853,3,14,30,0,False,True
45,118665,520,7109,4,3,94,0,False,True
62,132803,561,43677,3,23,63,0,True,False
29,144682,709,7659,3,11,10,0,True,False
49,38386,630,2238,2,27,3,0,False,True
37,149069,643,16064,4,22,77,0,True,False
36,79460,373,32115,3,23,60,0,False,True
45,31221,553,32952,2,4,27,0,False,False
27,48474,631,6620,3,13,82,0,False,False
59,131073,697,35254,2,29,45,0,False,True
31,140375,644,38449,4,26,62,0,False,True
46,137660,754,45258,1,29,24,0,False,False
27,46045,414,5470,2,8,46,1,False,False
44,116319,612,23003,2,8,78,0,False,True
23,141582,527,28571,3,23,44,0,True,False
52,130693,544,25668,4,13,63,0,True,False
20,29922,825,12723,0,23,4,0,False,True
38,136943,827,47656,0,10,16,0,True,False
50,47706,726,32040,1,13,51,0,False,False
35,67771,341,40945,4,13,74,0,False,False
33,77335,764,46969,2,24,91,0,True,False
24,123015,577,33046,0,17,48,0,False,True
60,77949,318,6441,1,6,65,0,False,False
45,95714,365,12719,4,2,69,0,False,False
47,120558,466,6397,1,17,77,0,False,False
21,40240,702,35389,0,12,45,0,True,False
25,116756,708,18945,3,26,3,0,False,True
28,127272,411,23233,3,23,17,0,True,False
52,27716,573,18800,4,6,83,0,False,True
60,41574,706,5190,1,5,37,0,False,True
44,136815,672,38822,2,5,5,0,True,False
32,108255,338,2130,0,25,47,0,False,False
28,98717,404,15071,3,9,44,0,False,True
32,136299,623,20981,3,28,88,0,True,False
50,69066,713,45704,1,28,33,0,False,False
60,140066,728,3118,3,22,21,0,False,True
30,86826,360,1663,1,29,67,0,False,True
23,45213,606,16735,0,3,68,0,False,False
53,96916,653,20158,1,23,32,0,False,True
57,91151,692,32087,3,20,24,0,True,False
23,142018,503,23578,1,5,35,1,False,True
57,75906,557,20874,3,7,18,0,False,True
38,25463,785,43531,4,12,67,0,False,False
25,56973,816,18907,3,7,54,0,True,False
53,99694,745,41821,3,10,26,0,False,False
37,45651,479,23787,3,8,60,0,True,False
32,93694,641,22705,4,17,88,0,False,False
60,45008,432,4845,2,5,65,0,False,True
42,136738,742,47264,3,15,51,0,True,False
38,95474,552,40069,2,28,98,0,True,False
64,63185,564,45653,0,9,60,0,False,True
30,112924,392,17482,1,23,59,0,False,False
20,99417,710,36056,2,11,76,0,True,False
43,96139,437,27090,0,28,17,0,False,True
26,59980,507,21681,1,13,85,0,False,True
44,47504,606,33252,3,18,21,0,True,False
40,79970,565,8796,3,17,67,0,True,False
34,41766,617,8263,3,24,28,0,True,False
20,141944,412,13777,4,9,89,0,False,True
31,118922,677,42538,4,10,44,0,False,False
26,36695,753,21343,4,5,70,0,False,False
34,42796,490,41153,4,11,62,0,True,False
40,67543,739,15862,0,22,42,0,False,True
38,39559,486,42232,0,15,94,0,False,True
48,129450,666,38649,3,2,96,0,True,False
44,58139,388,49786,1,27,22,0,False,True
52,145494,486,16691,4,21,38,0,False,True
51,128869,431,26028,1,28,14,0,False,True
54,33802,675,43135,0,20,98,0,True,False
63,98843,398,32066,4,24,26,1,True,False
57,65205,333,34181,0,24,40,0,True,False
45,123750,470,18934,0,14,54,0,False,False
30,59159,665,21910,2,5,13,0,False,False
54,36516,358,48482,0,27,94,0,True,False
27,75492,480,8141,3,24,19,0,False,True
33,54086,318,46950,0,6,42,0,False,True
29,138758,525,17225,4,26,41,0,True,False
21,55480,772,35714,3,22,50,0,False,True
28,77091,394,22587,0,29,3,0,False,True
22,135195,596,33959,3,15,31,0,False,False
40,72766,474,15175,0,29,76,0,False,True
45,63737,521,11051,3,4,15,0,False,True
27,34265,353,6892,1,10,54,0,True,False
21,139165,702,4449,2,28,53,0,False,False
25,144501,617,42095,3,27,45,0,False,False
47,143257,648,39677,4,19,38,0,False,True
48,95990,742,13393,2,9,78,0,True,False
45,126454,839,30190,2,21,99,0,False,False
44,116717,581,35709,0,26,80,0,False,False
31,40386,659,32533,3,10,50,0,False,True
24,129718,307,27141,2,4,24,0,False,False
53,62425,790,37989,4,22,17,0,True,False
56,146635,640,24908,4,4,18,0,True,False
34,68254,771,40311,4,6,42,0,False,False
63,114863,548,33322,0,26,17,0,True,False
55,143350,534,15012,1,8,16,0,True,False
34,78634,382,35889,3,16,85,0,False,True
62,111717,392,18412,2,8,88,0,False,False
42,72662,693,31614,3,28,98,0,False,False
25,111988,567,45494,2,16,52,0,False,True
63,128784,716,25657,0,6,36,0,False,True
62,131337,828,6656,3,17,91,0,False,True
64,124287,552,9967,0,29,39,0,False,True
40,112527,421,20422,0,1,81,0,True,False
42,131847,309,16764,3,19,25,0,True,False
62,100452,615,16873,3,18,42,0,False,True
35,35143,572,29949,2,17,21,0,False,False
34,116391,605,44847,4,17,68,0,False,False
44,40581,509,3271,0,28,89,0,False,False
55,92443,763,2607,1,12,59,0,False,True
30,54424,715,20523,2,12,30,0,True,False
34,113844,515,49447,2,6,57,0,True,False
23,66984,379,28990,4,7,33,0,True,False
40,66505,779,4665,4,8,90,0,True,False
32,137061,846,17308,0,3,89,0,False,False
41,127478,317,6852,2,17,53,0,False,False
38,87699,464,6462,2,21,16,0,True,False
53,51957,824,32795,1,8,49,0,False,True
33,50464,501,5270,0,28,88,0,True,False
23,139012,645,49465,0,27,5,0,True,False
46,48649,665,25491,4,11,77,0,False,True
48,67065,747,37230,0,20,94,0,True,False
47,117661,812,49242,1,18,60,0,False,False
54,59758,618,1347,0,16,71,0,False,True
27,30596,516,33830,3,25,81,0,False,True
35,41374,333,2783,3,28,55,0,True,False
61,143686,565,29390,1,13,91,0,False,False
55,28775,379,9417,4,9,35,0,False,False
49,52388,712,7566,2,19,69,0,False,False
37,148800,551,18426,0,7,42,0,True,False
21,46029,311,31750,4,29,69,0,True,False
32,108981,700,11872,4,17,24,0,False,False
23,78639,581,29695,0,8,71,0,True,False
45,139010,411,49086,2,8,71,0,False,False
44,39645,677,2234,0,29,55,0,True,False
49,56105,567,35752,2,3,14,0,False,True
30,38668,597,29832,1,16,55,0,False,True
26,40960,616,18978,2,12,15,0,True,False
50,36357,808,23641,4,15,5,0,True,False
63,89604,845,28127,1,21,4,0,False,False
29,127739,664,35720,3,4,30,0,False,True
58,76796,846,19079,1,23,84,0,False,False
32,40804,570,18338,2,27,53,0,True,False
50,140733,773,4291,1,7,90,0,False,False
26,39626,836,9548,1,11,73,0,False,False
61,53132,533,48272,3,24,30,0,True,False
61,32951,358,45555,2,5,86,0,False,True
55,31449,550,34736,4,13,94,0,False,False
39,44065,385,29022,1,11,84,0,True,False
23,126503,689,5234,0,5,92,0,False,False
26,130072,479,27720,4,8,61,0,True,False
20,34130,448,42106,1,21,71,0,True,False
63,114360,420,41117,4,29,68,0,True,False
64,87287,555,14368,0,29,92,0,False,True
61,131937,608,48969,4,17,55,0,False,True
32,76702,358,49838,4,11,99,0,True,False
41,61993,368,9734,0,19,97,0,False,True
40,56875,745,42651,0,18,71,0,False,False
41,140284,687,34793,0,28,73,0,False,True
47,31054,385,13197,3,10,98,0,False,True
28,124809,526,4359,0,5,42,0,False,False
45,132357,483,39025,4,29,98,0,False,False
28,73517,621,36719,0,24,77,0,False,False
34,101368,617,8389,1,25,29,0,True,False
29,54670,698,48434,0,25,35,0,False,False
43,74112,592,15952,0,1,45,0,False,False
61,113388,592,30075,2,17,74,0,False,False
27,114156,784,19939,4,17,94,0,True,False
43,53307,746,47995,4,1,90,0,False,True
35,138087,711,16624,1,25,99,0,True,False
45,92087,807,2735,3,1,92,0,False,True
46,72922,543,25315,2,23,29,0,False,False
56,88080,719,18422,1,22,70,0,True,False
23,118348,453,40137,1,9,3,0,True,False
43,104335,723,8127,4,27,93,0,False,True
38,51312,572,36680,2,25,57,0,True,False
55,130156,819,49232,4,4,66,0,True,False
58,91985,427,13606,3,9,22,0,False,True
29,145641,672,33743,4,14,27,0,True,False
44,82608,458,35010,0,15,22,0,True,False
37,114962,475,16636,4,16,74,0,False,False
38,125963,510,26348,0,16,49,0,False,False
55,65277,746,11108,1,13,83,0,False,False
29,56551,466,9098,3,14,24,0,False,False
52,114813,759,37180,0,22,27,0,False,False
24,81597,656,19883,3,21,36,0,True,False
54,126025,603,45400,4,9,17,0,True,False
63,149342,532,46999,4,23,56,0,False,False
53,70212,626,48951,1,9,10,0,False,True
52,34637,481,8160,4,21,54,0,False,False
40,68258,633,20929,0,4,81,0,True,False
36,60693,328,18597,1,10,74,0,False,True
41,34824,392,12123,3,3,74,0,False,False
56,51950,629,29357,1,21,38,0,False,True
34,48488,483,5960,3,9,81,0,False,False
54,129544,394,34556,2,19,90,0,True,False
47,140200,652,19255,0,16,90,0,False,False
26,25215,564,14350,0,16,98,0,False,True
51,130603,318,31881,3,17,4,0,True,False
30,36523,798,19409,4,18,50,0,False,False
29,100900,438,33635,4,10,91,0,False,False
28,93689,824,3446,2,21,61,0,False,False
33,48834,554,31657,3,19,21,0,False,False
32,59474,384,22207,2,22,36,0,True,False
44,68066,757,49951,3,15,46,0,True,False
21,124871,831,9752,2,15,95,0,False,False
54,35400,391,14440,3,11,71,0,True,False
26,35345,368,45864,0,8,44,0,False,True
40,58896,336,7499,2,22,64,0,True,False
37,110430,439,22139,2,16,98,0,False,True
22,53899,477,15767,3,10,18,0,False,True
61,131171,436,23343,1,9,88,0,True,False
58,53229,489,28712,1,15,13,0,False,False
60,142053,641,20673,0,22,13,0,True,False
30,30583,304,30488,4,5,25,0,False,True
58,29897,556,27520,4,20,5,0,False,True
43,145406,542,45105,0,2,39,0,True,False
38,96537,714,49587,4,22,29,1,False,True
23,134417,642,16784,3,16,57,0,True,False
45,29567,678,39079,1,18,46,0,True,False
57,99807,445,45220,0,16,33,0,False,False
61,137652,622,21491,3,5,88,0,False,True
51,102239,421,48342,0,1,10,0,True,False
58,38329,551,49720,1,19,58,0,False,True
64,126045,610,36268,4,10,25,0,True,False
55,142708,774,15718,3,21,74,0,True,False
59,96792,791,36597,1,29,39,0,False,False
56,25228,646,33815,0,13,16,0,True,False
52,115282,786,36132,2,23,60,0,False,False
55,107214,772,27832,3,24,28,0,False,True
22,62052,681,32862,0,23,76,0,False,False
28,82769,579,13864,0,23,44,0,False,False
27,71032,371,23842,1,11,58,0,False,True
52,136694,820,9177,0,15,32,0,False,False
25,113721,665,47115,3,2,63,0,False,False
60,58686,393,41699,3,6,93,0,True,False
58,101981,672,46609,0,21,45,0,False,False
23,123802,638,12844,1,11,53,0,True,False
32,88261,736,9594,3,15,61,0,False,False
21,27809,635,14418,2,9,50,0,False,True
24,128265,791,35854,4,12,27,0,False,True
63,66785,339,24108,1,26,26,0,False,False
46,61547,658,11419,1,27,3,0,True,False
51,67818,553,23539,4,4,90,0,False,False
40,125422,697,45370,4,28,39,0,True,False
27,96927,469,44950,3,23,65,0,False,False
57,90681,810,13835,0,27,35,0,False,True
27,104465,559,18533,0,24,53,0,False,True
22,114862,758,30515,2,14,91,0,True,False
63,120527,828,36921,0,22,46,0,False,False
22,138221,640,42968,2,3,68,0,True,False
41,62333,356,23322,2,27,83,0,False,True
25,41576,517,11223,1,21,22,0,True,False
21,144875,763,11273,1,17,60,0,False,False
42,64405,546,34519,3,13,6,0,True,False
63,119000,672,25160,4,8,52,1,False,False
21,98779,716,9849,4,12,73,0,False,False
57,56601,330,26656,2,12,75,0,False,True
36,92946,667,49988,4,12,86,0,False,False
54,92356,407,11348,2,27,73,0,False,False
53,77116,717,18924,4,2,29,0,False,False
42,125825,697,39935,3,29,43,0,True,False
49,149749,571,40132,1,10,74,0,False,True
27,142256,415,2983,1,23,34,0,True,False
41,129186,555,25890,2,9,31,0,True,False
63,87894,380,15629,4,1,86,0,False,True
55,59635,427,12273,0,29,46,0,True,False
24,32465,534,32739,3,4,4,0,True,False
32,81754,480,41416,4,23,2,0,False,False
48,122975,456,8894,0,14,5,0,True,False
50,117850,753,47073,3,16,46,0,False,True
35,134765,323,46693,3,25,79,0,True,False
61,110119,772,25343,1,18,19,0,False,False
49,117691,699,44095,2,2,38,0,True,False
35,63871,433,32174,4,6,59,0,False,True
31,87874,720,45179,3,3,79,0,False,False
36,102733,512,7900,4,20,72,0,True,False
35,54511,781,49905,3,19,20,0,False,True
31,105960,647,4800,1,13,76,0,False,True
27,73821,465,36246,2,17,68,0,True,False
39,90776,647,43735,0,14,53,0,True,False
22,143128,697,43926,0,22,55,0,False,False
35,95167,734,8054,1,11,39,0,True,False
49,100135,520,39827,3,16,36,0,False,False
64,69462,607,43727,1,11,58,0,True,False
42,86382,765,45775,2,29,15,0,False,True
47,115194,398,42201,0,18,1,0,False,True
59,128381,541,30373,4,2,95,0,False,True
24,57574,457,28525,0,23,9,0,False,True
39,127072,526,39977,2,21,23,0,False,False
59,66910,722,8115,3,8,52,0,False,True
63,98531,371,32107,1,14,26,0,False,False
20,50186,542,31486,0,2,60,0,False,False
49,119781,829,14068,0,13,18,0,False,False
40,47813,344,19640,4,10,97,0,True,False
39,103812,771,33158,1,8,78,0,False,False
25,110525,670,37136,4,7,58,0,True,False
41,103282,391,17128,4,13,65,0,False,False
37,134779,321,25942,3,26,77,0,True,False
27,43557,471,3827,0,24,79,0,True,False
58,53060,491,16990,1,27,69,0,False,True
51,83866,376,36255,3,19,14,0,False,False
52,97104,580,20987,3,24,78,0,True,False
35,125905,663,47115,3,15,46,0,False,True
31,109577,478,21901,2,22,69,0,False,False
57,31080,537,17277,2,2,75,0,False,True
53,38854,434,2643,3,22,32,0,True,False
33,147013,579,24729,2,5,51,0,False,True
55,92695,318,22087,1,19,69,0,False,True
52,52025,670,22818,0,1,15,0,False,False
42,77982,411,1019,1,7,53,0,True,False
64,66081,520,34443,0,18,71,0,False,False
21,29368,603,10457,2,1,69,0,False,False
60,124621,624,34922,1,1,94,0,False,True
40,144181,736,10820,4,7,15,0,True,False
21,52094,737,33750,3,28,30,0,False,False
46,71040,469,43586,0,17,78,1,True,False
28,91766,674,37484,0,25,24,0,False,False
20,108053,680,39010,4,6,88,0,False,True
